system:index,mangrove_1996_area,mangrove_2020_area,mangrove_gain,mangrove_loss,reef_1996_area,reef_2020_area,reef_gain,reef_loss,seagrass_1996_area,seagrass_2020_area,seagrass_gain,seagrass_loss,1996_0.0,1996_0.5,1996_1.0,1996_1.5,2020_0.0,2020_0.5,2020_1.0,2020_1.5,total_loss,total_gain,per_loss,per_gain,percent_loss,percent_gain,seascape_size
"-659,119",1.695088962,1.760413457,0.081655627,0.016331132,5.557525523,6.476294169,5.171254951,4.252486305,34.03778431,24.59411161,17.92837039,27.3720431,MSR,MSR,SR,SR,MSR,MSR,SR,SR,31.64086053,23.18128097,76.63006765,56.14206122,14.06260468,10.30279154,225
"-658,119",0,0,0,0,4.02353343,0.447821148,0.162453447,3.738165729,52.15539294,1.295317839,1.187874832,52.04794993,SR,SR,SR,SR,SR,S,N,N,55.78611566,1.350328279,99.30078637,2.403620657,24.79382918,0.600145902,225
"-657,119",0,0,0,0,1.891303337,0.022353106,0.0060176,1.874967831,6.749828379,0.077375488,0.063619464,6.736072356,SR,SR,S,S,SR,N,N,N,8.611040187,0.069637064,99.65176403,0.805878978,3.827128972,0.030949806,225
"-656,119",0,0,0,0,21.26705152,1.971384333,0.819331336,20.11499852,12.2297485,2.851803826,2.335094031,11.7130387,SR,SR,SR,SR,SR,SR,S,N,31.82803723,3.154425367,95.01814266,9.417094663,14.14579432,1.40196683,225
"-655,119",0,0,0,0,3.771955757,0.857048434,0.355022554,3.269929876,3.237466726,1.126931148,0.807159514,2.917695092,SR,SR,SR,R,SR,S,N,N,6.187624968,1.162182068,88.27581706,16.58028277,2.750055541,0.516525364,225
"-654,119",0,0,0,0,0,0,0,0,0.075680351,0,0,0.075680351,S,N,N,N,N,N,N,N,0.075680351,0,100,0,0.033635712,0,225
"-653,119",0,0,0,0,0,0,0,0,0.387018845,0,0,0.387018845,S,N,N,N,N,N,N,N,0.387018845,0,100,0,0.172008376,0,225
"-652,119",0,0,0,0,0,0,0,0,2.550747131,0.067084447,0.067084447,2.550747131,S,S,S,N,S,N,N,N,2.550747131,0.067084447,100,2.629992059,1.133665392,0.02981531,225
"-651,119",0,0,0,0,0,0,0,0,0.158241803,0.254578693,0.251138427,0.154801537,S,N,N,N,S,N,N,N,0.154801537,0.251138427,97.82594363,158.7054888,0.068800683,0.111617078,225
"-650,119",0,0,0,0,0,0,0,0,0.639006068,0,0,0.639006068,S,N,N,N,N,N,N,N,0.639006068,0,100,0,0.284002697,0,225
"-649,119",0,0,0,0,0,0,0,0,0.013757706,0,0,0.013757706,S,N,N,N,N,N,N,N,0.013757706,0,100,0,0.006114536,0,225
"-648,119",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-661,120",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-660,120",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-659,120",27.64790154,27.67978998,0.474380057,0.442491625,0.36264676,0.541368318,0.412469595,0.233748037,3.910216865,5.512020107,3.965981985,2.364178743,MSR,MS,MS,MS,MSR,MS,MS,MS,3.040418405,4.852831637,9.524891992,15.2027422,1.351297069,2.156814061,225
"-658,120",23.56612536,22.9701395,0.543956952,1.139942806,7.341748762,3.807588527,2.325222527,5.859382762,7.311639474,11.98785825,10.95334735,6.277128579,MSR,MSR,MSR,MSR,MSR,MSR,MSR,MSR,13.27645415,13.82252683,34.73737078,36.16615056,5.900646288,6.143345258,225
"-657,120",0,0.015468048,0.015468048,0,2.50337087,0.073041271,0.036946396,2.467275995,2.195636494,4.496240076,4.467023581,2.166419999,SR,SR,R,N,MSR,S,S,S,4.633695995,4.519438025,98.61010286,96.17856868,2.059420442,2.008639122,225
"-656,120",0,0,0,0,9.061105142,0.934099311,0.445123091,8.572128922,8.611055709,1.892245251,1.400697125,8.119507583,SR,SR,SR,SR,SR,S,N,N,16.69163651,1.845820216,94.45158773,10.44479072,7.418505113,0.82036454,225
"-655,120",0,0,0,0,13.02027978,2.001118062,0.896140806,11.91530253,22.60623389,2.953944366,1.928960654,21.58125018,SR,SR,SR,SR,SR,SR,S,N,33.4965527,2.825101459,94.02141621,7.929772431,14.88735676,1.255600649,225
"-654,120",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-653,120",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-652,120",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-651,120",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-650,120",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-649,120",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-648,120",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-661,121",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-660,121",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-659,121",7.006579198,6.942163922,0.000858928,0.065274204,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,0.065274204,0.000858928,0.931613019,0.012258878,0.029010757,0.000381746,225
"-658,121",6.015262933,5.845210092,0.002576767,0.172629609,0,0,0,0,0,0.004294633,0.004294633,0,M,M,M,M,MS,M,M,M,0.172629609,0.0068714,2.869859737,0.114232746,0.076724271,0.003053956,225
"-657,121",8.971027551,8.807067062,0.296160246,0.460120734,0.10391433,0.03950594,0.013741429,0.078149818,3.760568905,11.74326941,10.34991789,2.367217386,MSR,MS,MS,MS,MSR,MS,MS,MS,2.905487938,10.65981956,22.63632501,83.0494379,1.291327973,4.737697584,225
"-656,121",0,0,0,0,9.365486469,0.526362799,0.25416544,9.093289109,11.37731932,2.981797261,2.677848043,11.07337011,SR,SR,SR,SR,SR,S,S,N,20.16665922,2.932013483,97.22242702,14.13508622,8.962959651,1.303117104,225
"-655,121",0,0,0,0,28.43960501,1.037328196,0.475730144,27.87800696,25.31283302,2.428416929,1.689900254,24.57431634,SR,SR,SR,SR,SR,S,S,N,52.4523233,2.165630398,97.58129161,4.028897065,23.31214369,0.962502399,225
"-654,121",0,0,0,0,10.34935946,0.612960986,0.327086754,10.06348523,22.85667837,2.028663717,1.185596238,22.01361089,SR,SR,SR,SR,SR,S,N,N,32.07709612,1.512682992,96.60019146,4.555445608,14.25648716,0.672303552,225
"-653,121",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-652,121",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-651,121",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-650,121",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-649,121",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-648,121",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-661,122",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-660,122",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-659,122",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-658,122",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-657,122",18.67809191,17.37038647,0.417900228,1.725605672,0,0,0,0,2.747035362,2.5634773,1.380082241,1.563640302,MS,MS,MS,M,MS,MS,MS,M,3.289245974,1.797982469,15.35228208,8.391933668,1.461887099,0.799103319,225
"-656,122",8.531014745,8.325983115,0.451293225,0.656324855,11.93219596,1.835579259,0.604144534,10.70076123,16.55363121,9.067519117,7.143792584,14.62990468,MSR,MSR,MSR,MSR,MSR,MSR,MS,MS,25.98699077,8.199230343,70.20315463,22.14999962,11.54977367,3.644102375,225
"-655,122",0.215329222,0.229918457,0.060053555,0.04546432,25.51321392,2.318253629,0.809923202,24.0048835,22.42367468,4.056565558,3.457675686,21.82478481,MSR,SR,SR,SR,MSR,SR,SR,S,45.87513263,4.327652443,95.27106892,8.987441573,20.38894784,1.923401086,225
"-654,122",0.030883104,0.028309532,0.000857873,0.003431444,43.5903223,6.440040214,3.018358744,40.16864083,49.94916576,8.119962999,6.868979516,48.69818228,MSR,SR,SR,SR,MSR,SR,SR,SR,88.87025455,9.888196133,94.97691785,10.56765727,39.49789091,4.394753837,225
"-653,122",0,0,0,0,2.780842732,0.860569081,0.353493767,2.273767419,4.704655072,0.759321065,0.534528027,4.479862034,SR,SR,SR,S,SR,N,N,N,6.753629453,0.888021794,90.22284997,11.86322964,3.00161309,0.394676353,225
"-652,122",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-651,122",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-650,122",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-649,122",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-648,122",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-661,123",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-660,123",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-659,123",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-658,123",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-657,123",0.157824161,0.146673717,0,0.011150444,0,0,0,0,0,0,0,0,M,N,N,N,M,N,N,N,0.011150444,0,7.06510583,0,0.004955753,0,225
"-656,123",9.283377683,9.17700268,0.282150685,0.388525689,0.11578319,0.079761716,0.028302422,0.064323895,7.520768201,9.736188895,5.364756163,3.149335469,MSR,MS,MS,MS,MSR,MS,MS,MS,3.602185053,5.67520927,21.28959901,33.54156655,1.600971135,2.522315231,225
"-655,123",1.468739235,1.682237004,0.373826453,0.160328683,36.68520478,6.300908853,2.367542969,32.7518389,26.15638183,7.145066992,6.418796344,25.43011118,MSR,MSR,SR,SR,MSR,MSR,SR,SR,58.34227876,9.160165766,90.71992405,14.2436936,25.92990167,4.071184785,225
"-654,123",0,0,0,0,28.58038225,7.275066988,3.828750596,25.13406586,24.85239714,15.6591396,10.40467037,19.59792791,SR,SR,SR,SR,SR,SR,SR,SR,44.73199377,14.23342097,83.7163896,26.63799475,19.88088612,6.325964875,225
"-653,123",0,0,0,0,0.022286688,0,0,0.022286688,0.025715462,0,0,0.025715462,SR,N,N,N,N,N,N,N,0.04800215,0,100,0,0.021334289,0,225
"-652,123",0,0,0,0,0,0,0,0,0.002571548,0,0,0.002571548,S,N,N,N,N,N,N,N,0.002571548,0,100,0,0.00114291,0,225
"-651,123",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-650,123",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-649,123",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-648,123",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-661,124",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-660,124",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-659,124",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-658,124",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-657,124",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-656,124",9.420047271,8.92994004,0.249349102,0.739456334,0,0,0,0,2.959154254,5.291918781,4.872878554,2.540114027,MS,MS,MS,M,MS,MS,MS,MS,3.279570361,5.122227656,26.49258399,41.3776902,1.457586827,2.276545625,225
"-655,124",1.330598408,1.413707824,0.201343862,0.118234446,12.99366116,3.819136214,1.535532517,10.71005746,15.06837281,18.88069439,17.47123397,13.65891239,MSR,MSR,SR,SR,MSR,MSR,SR,SR,24.4872043,19.20811035,83.31068815,65.35008536,10.88320191,8.536937934,225
"-654,124",0.873785799,0.91233542,0.085666082,0.047116461,19.23006989,3.718233854,1.831236162,17.3430722,25.52388524,6.765367606,4.935030043,23.69354768,MSR,SR,SR,SR,MSR,SR,SR,SR,41.08373633,6.851932286,90.04113615,15.01703163,18.25943837,3.045303238,225
"-653,124",0,0,0,0,6.577470156,2.193866556,1.192016592,5.575620192,4.737410326,1.597413253,1.300901695,4.440898767,SR,SR,SR,SR,SR,SR,N,N,10.01651896,2.492918287,88.52518571,22.03221051,4.451786204,1.107963683,225
"-652,124",0.267406885,0.165405668,0.034280376,0.136281592,40.29864984,9.215841634,4.312314813,35.39512302,35.69031969,10.10529627,7.430164147,33.01518757,MSR,SR,SR,SR,MSR,SR,SR,SR,68.54659218,11.77675934,89.88965304,15.44363881,30.46515208,5.23411526,225
"-651,124",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-650,124",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-649,124",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-648,124",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-661,125",0,0,0,0,0,0,0,0,0,0.311773177,0.311773177,0,N,N,N,N,S,N,N,N,0,0.311773177,#DIV/0!,#DIV/0!,0,0.138565857,225
"-660,125",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-659,125",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-658,125",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-657,125",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-656,125",5.562613874,5.484681303,0.022265314,0.100197885,0,0,0,0,0.411075102,2.305479373,2.236968987,0.342564716,MS,M,M,M,MS,MS,MS,M,0.442762601,2.2592343,7.411879038,37.81975106,0.196783378,1.004104134,225
"-655,125",5.879124863,5.625702715,0.059074755,0.312496903,0.815422863,0.588427738,0.310913415,0.53790854,2.480143925,17.59839824,17.32864196,2.210387643,MSR,MS,MS,M,MSR,MS,MS,MS,3.060793086,17.69863013,33.36126382,192.907084,1.360352483,7.866057837,225
"-654,125",1.790595146,1.860810848,0.24661084,0.176395138,14.42912314,6.061522383,3.780384409,12.14798516,49.84661566,11.93614906,7.335394826,45.24586143,MSR,MSR,SR,SR,MSR,MSR,SR,SR,57.57024173,11.36239007,87.14005802,17.19845705,25.5867741,5.049951144,225
"-653,125",0,0,0,0,0,0,0,0,0.150711619,0,0,0.150711619,S,N,N,N,N,N,N,N,0.150711619,0,100,0,0.066982942,0,225
"-652,125",0,0,0,0,24.97710653,6.94899265,4.661483359,22.68959724,19.37920597,7.386841886,5.79126079,17.78362487,SR,SR,SR,SR,SR,SR,SR,SR,40.47322211,10.45274415,91.24568709,23.5654038,17.98809872,4.645664066,225
"-651,125",0,0,0,0,3.818476562,1.190300678,0.529203234,3.157379118,2.963781534,0.809239826,0.630261849,2.784803557,SR,SR,SR,R,SR,R,N,N,5.942182675,1.159465083,87.61363238,17.09556119,2.640970078,0.515317815,225
"-650,125",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-649,125",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-648,125",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-661,126",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-660,126",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-659,126",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-658,126",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-657,126",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-656,126",6.92496697,6.789778134,0.076148228,0.211337063,0,0,0,0,0.645883841,2.820570185,2.337228901,0.162542556,MS,M,M,M,MS,MS,MS,M,0.37387962,2.413377129,4.938409557,31.87722476,0.16616872,1.072612057,225
"-655,126",4.222254771,4.190593139,0.065025778,0.096687409,0,0,0,0,4.593435473,17.26302332,15.56275991,2.893172062,MS,MS,MS,MS,MS,MS,MS,MS,2.989859472,15.62778569,33.91520561,177.2724002,1.328826432,6.945682528,225
"-654,126",4.129216143,4.173733209,0.312352509,0.267835443,18.12162225,9.200273506,5.647882961,14.5692317,64.89604206,26.41213342,14.86374687,53.34765551,MSR,MSR,MSR,MSR,MSR,MSR,MSR,MSR,68.18472265,20.82398234,78.24115137,23.89526995,30.30432118,9.255103263,225
"-653,126",0,0,0,0,0.492795663,0.047054402,0.003422165,0.449163426,1.739363776,0.010266455,0.007699835,1.736797156,SR,S,N,N,SR,N,N,N,2.185960582,0.011122,97.93030658,0.498261899,0.971538037,0.004943111,225
"-652,126",0,0,0,0,0,0,0,0,0.001710964,0,0,0.001710964,S,N,N,N,N,N,N,N,0.001710964,0,100,0,0.000760428,0,225
"-651,126",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-650,126",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-649,126",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-648,126",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-661,127",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-660,127",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-659,127",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-658,127",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-657,127",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-656,127",20.55814555,19.98875123,0.031631954,0.601026271,0,0,0,0,0.86270497,3.976597849,3.76874461,0.654851732,MS,M,M,M,MS,MS,MS,MS,1.255878003,3.800376564,5.862876462,17.74148305,0.558168001,1.689056251,225
"-655,127",0,0,0,0,0,0,0,0,0.820892174,17.42217837,17.36403259,0.762746385,S,N,N,N,S,S,S,S,0.762746385,17.36403259,92.91675681,2115.263507,0.338998393,7.717347816,225
"-654,127",1.363797964,1.190218352,0.064127538,0.23770715,12.5668337,5.665593435,3.617830255,10.51907052,39.57130125,15.11095377,10.60475027,35.06509774,MSR,MSR,SR,SR,MSR,MSR,SR,SR,45.82187541,14.28670806,85.64527095,26.70316245,20.36527796,6.349648027,225
"-653,127",16.18279303,14.9688122,0.065830592,1.279811428,5.083188468,2.016155171,1.466369638,4.533402934,25.72828319,19.43767505,4.19445464,10.48506279,MSR,MSR,MSR,MSR,MSR,MSR,MS,MS,16.29827715,5.726654869,34.68141753,12.18585908,7.243678733,2.545179942,225
"-652,127",0,0,0,0,0.547936174,0.102575149,0.045304101,0.490665125,0.239353956,0.327386068,0.288920407,0.200888296,SR,N,N,N,SR,N,N,N,0.691553421,0.334224508,87.83971685,42.45252103,0.307357076,0.148544226,225
"-651,127",2.339162085,2.295558668,0.038472732,0.082076149,7.785122345,2.906647312,1.538387825,6.416862857,7.989250737,5.251236524,3.269166561,6.007180773,MSR,MSR,MSR,SR,MSR,MSR,MSR,S,12.50611978,4.846027117,69.04295415,26.75362414,5.558275457,2.15378983,225
"-650,127",0.129100649,0.113711181,0.004274848,0.019664316,5.685902977,1.678148953,0.892509178,4.900263203,7.890556478,2.462078325,1.881596853,7.310075007,MSR,SR,SR,SR,MSR,SR,S,N,12.23000253,2.77838088,89.23387616,20.27192511,5.435556678,1.234835947,225
"-649,127",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-648,127",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-661,128",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-660,128",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-659,128",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-658,128",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-657,128",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-656,128",27.55523778,27.35355934,0.011964252,0.213642696,0,0,0,0,0.225577997,2.486636225,2.45587527,0.194817042,MS,M,M,M,MS,MS,MS,M,0.408459738,2.467839522,1.470294254,8.883250736,0.181537661,1.096817565,225
"-655,128",0.882464685,0.785077722,0.110201424,0.207588388,8.277809014,4.548563433,1.580525322,5.309770902,13.59428268,20.8594606,19.77013185,12.50495393,MSR,SR,SR,SR,MSR,SR,SR,SR,18.02231322,21.46085859,79.20309638,94.314555,8.009916987,9.538159374,225
"-654,128",4.339988811,4.211808199,0.059819782,0.188000394,20.50800561,7.061732011,4.414402113,17.86067571,40.35628516,11.00182341,7.534197991,36.88865974,MSR,MSR,MSR,MSR,MSR,MSR,MSR,MSR,54.93733585,12.00841989,84.25418731,18.41661309,24.41659371,5.337075505,225
"-653,128",17.27234137,15.25743869,0.135862521,2.150765201,5.131001285,2.093287935,1.67551165,4.713225,77.71957419,71.84531137,17.42451173,23.29877454,MSR,MSR,MSR,MSR,MSR,MSR,MS,MS,30.16276474,19.2358859,30.12573514,19.21227078,13.40567322,8.549282621,225
"-652,128",18.34015755,17.64457236,0.070071046,0.765656232,3.260859837,1.525235969,0.723748614,2.459372482,28.88809866,25.43481272,6.790387873,10.24367382,MSR,MSR,MSR,MS,MSR,MSR,MS,MS,13.46870253,7.584207533,26.67644749,15.02147022,5.986090014,3.370758903,225
"-651,128",0,0,0,0,0.353734211,0,0,0.353734211,0.974935606,0,0,0.974935606,SR,N,N,N,N,N,N,N,1.328669817,0,100,0,0.590519919,0,225
"-650,128",0,0,0,0,23.46960097,10.73515749,5.699810706,18.43425418,32.73891495,23.59975549,16.06758384,25.2067433,SR,SR,SR,SR,SR,SR,SR,SR,43.64099748,21.76739455,77.64125554,38.72615064,19.39599888,9.674397576,225
"-649,128",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-648,128",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-661,129",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-660,129",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-659,129",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-658,129",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-657,129",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,225
"-656,129",29.87052973,29.20104848,0.005977148,0.675458399,0,0,0,0,0.022206723,0.110180676,0.107618292,0.019644339,MS,M,M,M,MS,M,M,M,0.695102738,0.11359544,2.325323207,0.380010175,0.30893455,0.050486862,225
"-655,129",14.64452572,14.32610575,0.067440536,0.385860514,1.459228719,1.593944049,1.284843467,1.150128137,14.37281801,15.61643459,11.07321347,9.829596889,MSR,MSR,MS,MS,MSR,MSR,MS,MS,11.36558554,12.42549747,37.29286014,40.77065258,5.051371351,5.52244332,225
